country,year,coal_consumption,hydro_consumption,oil_consumption,nuclear_consumption,gas_consumption
Spain,1974,111.439,90.389,480.741,20.495,14.14
Spain,1975,123.499,77.074,499.905,21.406,14.584
Spain,1976,119.615,61.896,567.028,21.437,16.746
Spain,1977,128.128,117.18,535.355,18.512,16.099
Spain,1978,110.113,119.022,551.288,21.704,16.493
Spain,1979,125.499,137.195,584.307,19.011,15.938
Spain,1980,144.666,87.379,618.668,14.715,20.432
Spain,1981,178.462,64.882,599.039,27.149,23.331
Spain,1982,197.768,77.86,566.287,24.888,25.442
Spain,1983,208.014,79.978,567.431,30.251,27.512
Spain,1984,211.48,93.098,535.181,65.507,22.563
Spain,1985,209.084,92.515,515.221,79.575,23.937
Spain,1986,216.667,78.342,510.479,106.288,28.199
Spain,1987,210.201,80.971,536.097,117.107,30.189
Spain,1988,182.382,104.222,548.88,143.198,38.956
Spain,1989,224.831,57.215,575.179,159.258,50.005
Spain,1990,223.436,75.149,556.6,153.986,57.794
Spain,1991,232.588,80.673,568.649,157.703,65.11
Spain,1992,237.299,55.946,637.358,158.282,68.079
Spain,1993,213.457,72.083,607.893,159.071,66.78
Spain,1994,220.063,83.328,638.545,156.951,73.218
Spain,1995,220.586,68.342,679.264,157.354,89.793
Spain,1996,186.394,117.694,697.584,159.837,100.49
Spain,1997,213.469,102.838,705.987,156.909,131.489
Spain,1998,203.42,100.552,762.261,167.394,134.987
Spain,1999,227.983,67.606,810.898,166.993,154.525
Spain,2000,243.486,87.438,822.153,176.51,176.964
Spain,2001,222.924,120.529,848.199,179.599,190.694
Spain,2002,251.185,66.9,866.395,176.502,218.034
Spain,2003,234.1,119.062,875.835,172.195,248.287
Spain,2004,244.8,91.279,883.771,175.885,292.691
Spain,2005,238.566,51.175,906.246,158.101,347.02
Spain,2006,208.27,73.668,898.302,164.17,363.174
Spain,2007,233.03,77.005,905.739,149.515,369.573
Spain,2008,157.052,66.126,866.659,159.022,405.922
Spain,2009,109.671,73.595,814.511,141.394,363.077
Spain,2010,80.212,116.673,794.101,164.103,361.965
Spain,2011,148.759,84.404,757.266,152.825,336.461
Spain,2012,180.172,56.333,700.007,161.737,332.256
Spain,2013,132.547,100.241,675.858,148.369,303.281
Spain,2014,135.362,106.113,678.841,148.972,275.239
Spain,2015,159.173,75.78,701.328,148.086,285.438
Spain,2016,122.07,97.406,719.221,150.585,291.216
Spain,2017,156.41,48.76,723.653,148.404,317.121
Spain,2018,134.022,90.838,733.645,141.58,314.973
Spain,2019,58.984,59.273,735.607,147.41,359.745
Spain,2020,34.386,80.119,591.83,146.925,324.902
Spain,2021,35.731,77.522,654.146,142.03,343.243
Spain,2022,43.427,45.859,725.287,146.58,329.742
Spain,2023,32.932,66.176,713.415,141.596,292.983
Sri Lanka,2007,0.497,11.187,55.729,0.0,0.0
Sweden,1985,33.841,209.911,275.222,166.168,0.714
Sweden,1986,36.079,180.178,293.945,198.487,1.88
Sweden,1987,35.624,212.471,253.788,191.206,2.511
Sweden,1988,34.972,206.643,237.564,196.992,3.229
Sweden,1989,32.973,212.164,228.219,186.149,4.318
Sweden,1990,34.457,214.408,189.635,193.476,6.01
Sweden,1991,33.637,187.027,191.265,217.81,6.421
Sweden,1992,31.321,219.894,207.715,180.307,7.247
Sweden,1993,31.889,220.73,205.331,174.209,7.909
Sweden,1994,32.364,174.749,219.892,207.581,7.852
Sweden,1995,32.364,201.359,218.797,198.442,7.86
Sweden,1996,35.842,152.995,235.021,210.754,8.422
Sweden,1997,30.626,204.198,222.363,198.422,8.32
Sweden,1998,30.833,221.014,226.84,208.793,8.246
Sweden,1999,29.473,211.99,222.962,207.672,8.264
Sweden,2000,29.838,232.372,204.42,162.635,8.082
Sweden,2001,32.334,232.264,205.107,203.282,9.118
Sweden,2002,34.722,193.688,205.53,190.772,9.279
Sweden,2003,34.043,155.273,205.914,187.612,9.253
Sweden,2004,35.025,174.594,204.079,214.778,9.212
Sweden,2005,32.015,207.321,196.897,199.734,8.777
Sweden,2006,35.35,175.321,195.634,182.877,9.189
Sweden,2007,32.938,187.103,191.29,181.713,9.483
Sweden,2008,32.947,194.68,187.61,172.278,8.61
Sweden,2009,23.227,183.033,174.766,139.817,11.495
Sweden,2010,31.078,186.451,182.269,153.754,15.468
Sweden,2011,27.705,185.005,168.609,160.09,12.217
Sweden,2012,23.845,216.447,161.835,168.491,10.651
Sweden,2013,24.412,167.235,158.019,173.804,10.236
Sweden,2014,23.034,172.74,155.696,168.656,8.404
Sweden,2015,23.102,202.814,153.648,145.613,9.336
Sweden,2016,22.636,166.334,158.838,162.098,9.989
Sweden,2017,22.602,173.151,161.745,167.772,9.616
Sweden,2018,22.511,164.426,142.698,174.034,10.169
Sweden,2019,22.514,172.122,145.296,167.273,10.279
Sweden,2020,18.612,189.844,134.45,123.988,9.909
Sweden,2021,18.925,193.095,147.195,132.993,10.628
Sweden,2022,18.447,181.999,132.725,129.954,7.998
Sweden,2023,18.115,171.543,129.5,120.73,7.162
Switzerland,1968,9.778,87.277,122.933,0.0,0.0
Switzerland,1969,8.844,83.521,133.683,1.518,0.002
Switzerland,1970,7.589,86.263,149.818,5.011,0.385
Switzerland,1971,5.125,85.882,158.98,3.947,0.93
Switzerland,1972,4.336,71.66,162.989,10.896,1.18
Switzerland,1973,4.117,78.616,175.416,17.905,1.597
Switzerland,1974,3.55,82.353,156.107,20.053,3.365
Switzerland,1975,2.661,95.321,150.116,22.022,5.42
Switzerland,1976,2.5,76.436,156.016,22.527,5.657
Switzerland,1977,2.917,103.169,156.825,23.024,6.46
Switzerland,1978,2.625,93.324,160.819,23.821,7.087
Switzerland,1979,2.714,87.776,154.136,33.497,7.95
Switzerland,1980,3.972,98.905,154.02,40.707,9.07
Switzerland,1981,5.875,103.864,142.524,43.499,9.785
Switzerland,1982,5.197,106.367,134.658,42.94,10.335
Switzerland,1983,4.536,103.68,147.335,44.577,11.362
Switzerland,1984,5.828,88.396,142.628,52.324,12.672
Switzerland,1985,5.853,94.778,145.15,63.563,13.267
Switzerland,1986,5.036,97.301,158.848,63.629,13.587
Switzerland,1987,4.686,102.533,149.626,64.818,14.568
Switzerland,1988,4.0,105.846,150.061,64.223,14.67
Switzerland,1989,4.136,88.044,143.993,64.346,15.955
Switzerland,1990,4.136,88.112,154.298,66.601,17.077
Switzerland,1991,3.514,94.861,156.952,64.677,19.17
Switzerland,1992,2.433,96.704,159.138,66.072,20.15
Switzerland,1993,2.039,105.805,149.114,65.797,21.14
Switzerland,1994,2.064,115.537,154.102,68.65,20.853
Switzerland,1995,2.214,104.002,142.8,70.149,22.98
Switzerland,1996,1.656,85.007,147.924,70.845,24.875
Switzerland,1997,1.275,100.675,155.626,71.598,24.015
Switzerland,1998,1.058,98.986,157.545,72.784,24.72
Switzerland,1999,1.1,118.304,152.874,70.26,28.458
Switzerland,2000,1.603,108.928,148.286,74.519,28.3
Switzerland,2001,1.675,121.398,158.696,75.056,29.456
Switzerland,2002,1.544,102.661,150.42,75.748,28.911
Switzerland,2003,1.586,100.829,146.388,75.963,30.558
Switzerland,2004,1.506,97.261,149.644,74.026,31.525
Switzerland,2005,1.678,89.424,150.236,63.689,32.364
Switzerland,2006,1.811,88.099,149.461,75.429,31.469
Switzerland,2007,2.028,99.683,143.287,75.243,30.642
Switzerland,2008,1.822,101.273,148.414,74.174,32.647
Switzerland,2009,1.719,99.776,144.264,73.68,31.336
Switzerland,2010,1.725,100.099,147.45,70.665,35.003
Switzerland,2011,1.594,89.362,136.5,71.223,31.047
Switzerland,2012,1.436,105.85,139.246,67.427,34.033
Switzerland,2013,1.547,104.832,141.592,68.469,35.842
Switzerland,2014,1.583,103.054,128.455,72.161,31.047
Switzerland,2015,1.447,103.038,129.561,60.102,33.172
Switzerland,2016,1.331,92.7,122.349,54.717,34.85
Switzerland,2017,1.281,90.738,125.385,52.417,34.997
Switzerland,2018,1.192,91.566,120.372,61.983,33.197
Switzerland,2019,1.058,99.202,123.533,63.945,34.058
Switzerland,2020,1.017,98.39,102.538,57.939,33.147
Switzerland,2021,1.028,95.691,102.788,46.528,36.042
Switzerland,2022,1.069,77.08,105.803,57.824,29.644
Switzerland,2023,1.069,96.061,107.38,58.165,27.441
Taiwan,1965,34.716,7.647,25.688,0.0,2.307
Taiwan,1966,34.529,7.869,30.389,0.0,2.589
Taiwan,1967,35.041,7.789,36.093,0.0,3.345
Taiwan,1968,35.32,11.426,43.046,0.0,4.715
Taiwan,1969,32.424,9.025,51.549,0.0,5.924
Taiwan,1970,31.68,8.472,61.906,0.0,5.62
Taiwan,1971,28.133,9.14,86.651,0.0,11.298
Taiwan,1972,26.796,10.752,93.771,0.0,13.152
Taiwan,1973,23.981,10.051,119.625,0.0,15.178
Taiwan,1974,24.411,13.913,107.383,0.0,15.976
Taiwan,1975,22.26,15.557,124.442,0.0,15.862
Taiwan,1976,23.574,12.662,160.902,0.0,19.747
Taiwan,1977,26.993,11.896,177.993,0.281,20.841
Taiwan,1978,29.784,14.684,208.592,7.576,20.529
Taiwan,1979,37.6,13.505,209.59,17.959,19.817
Taiwan,1980,44.485,8.652,217.768,23.265,20.5
Taiwan,1981,41.054,14.167,191.71,30.271,17.468
Taiwan,1982,48.154,14.138,216.213,37.127,13.359
Taiwan,1983,65.0,14.749,216.681,53.64,13.855
Taiwan,1984,75.408,12.967,207.552,69.771,13.942
Taiwan,1985,79.881,17.745,205.697,81.513,12.499
Taiwan,1986,97.248,18.126,229.205,76.445,11.388
Taiwan,1987,105.215,16.29,241.06,94.002,11.518
Taiwan,1988,121.934,13.821,281.146,86.973,13.138
Taiwan,1989,127.185,14.381,312.639,80.234,13.236
Taiwan,1990,125.66,18.869,324.527,93.258,21.243
Taiwan,1991,137.641,11.395,336.491,100.136,30.851
Taiwan,1992,159.023,19.386,349.97,96.034,30.593
Taiwan,1993,178.814,12.15,372.709,97.48,32.017
Taiwan,1994,186.096,14.967,396.749,98.946,38.885
Taiwan,1995,191.852,14.31,431.468,100.209,43.456
Taiwan,1996,216.378,14.025,431.261,107.223,44.343
Taiwan,1997,247.483,15.511,442.641,102.915,52.025
Taiwan,1998,268.503,18.339,457.719,104.608,61.644
Taiwan,1999,277.296,14.936,490.07,107.845,62.735
Taiwan,2000,326.856,13.484,500.492,109.252,67.674
Taiwan,2001,342.998,14.954,518.609,100.039,72.894
Taiwan,2002,371.886,8.111,518.463,110.784,81.528
Taiwan,2003,396.448,8.8,542.076,108.233,84.148
Taiwan,2004,412.379,9.25,554.119,109.199,102.364
Taiwan,2005,419.943,11.658,557.941,109.832,103.201
Taiwan,2006,440.811,11.633,562.38,108.864,110.698
Taiwan,2007,461.682,12.491,583.015,109.998,117.449
Taiwan,2008,442.005,12.098,545.445,110.09,127.66
Taiwan,2009,421.605,10.468,532.042,111.405,124.668
Taiwan,2010,452.321,11.641,555.737,110.875,154.798
Taiwan,2011,468.857,11.034,517.71,111.491,170.399
Taiwan,2012,458.43,15.546,509.284,106.356,178.852
Taiwan,2013,467.624,14.78,521.891,108.899,179.379
Taiwan,2014,472.625,11.698,538.76,110.196,188.682
Taiwan,2015,458.451,12.038,553.814,94.247,201.804
Taiwan,2016,464.034,17.567,554.212,81.334,209.654
Taiwan,2017,471.061,14.496,550.433,57.321,232.451
Taiwan,2018,473.563,11.857,546.505,70.271,236.621
Taiwan,2019,464.158,14.616,515.637,81.761,232.598
Taiwan,2020,433.835,7.929,493.496,79.235,248.845
Taiwan,2021,465.734,9.092,522.238,69.774,272.905
Taiwan,2022,439.276,15.217,480.796,59.43,280.663
Taiwan,2023,413.876,10.295,454.153,44.375,279.469
Thailand,1981,5.824,8.794,128.824,0.0,2.756
Thailand,1982,7.592,11.343,116.839,0.0,14.049
Thailand,1983,7.289,10.823,129.599,0.0,16.538
Thailand,1984,9.178,12.067,136.18,0.0,24.69
Thailand,1985,18.435,10.914,128.483,0.0,32.459
Thailand,1986,18.087,16.357,133.154,0.0,34.873
Thailand,1987,26.114,11.994,144.634,0.0,48.351
Thailand,1988,26.906,10.995,165.046,0.0,57.064
Thailand,1989,32.771,16.3,195.912,0.0,55.946
Thailand,1990,45.351,14.49,233.325,0.0,60.653
Thailand,1991,53.114,13.322,248.828,0.0,75.094
Thailand,1992,56.847,12.298,276.58,0.0,81.413
Thailand,1993,63.319,10.682,318.457,0.0,92.209
Thailand,1994,73.217,13.021,356.387,0.0,102.05
Thailand,1995,83.523,19.495,405.904,0.0,105.687
Thailand,1996,101.623,21.335,449.204,0.0,123.139
Thailand,1997,104.804,20.941,451.555,0.0,154.466
Thailand,1998,84.085,15.048,409.97,0.0,164.949
Thailand,1999,89.396,10.082,431.138,0.0,183.241
Thailand,2000,91.696,17.421,418.939,0.0,211.954
Thailand,2001,102.078,18.139,414.405,0.0,245.605
Thailand,2002,108.942,21.503,448.202,0.0,266.892
Thailand,2003,111.272,20.903,491.361,0.0,284.222
Thailand,2004,124.673,16.991,544.581,0.0,297.55
Thailand,2005,134.762,16.239,543.148,0.0,320.592
Thailand,2006,143.818,22.621,539.189,0.0,330.112
Thailand,2007,161.628,22.512,533.296,0.0,351.72
Thailand,2008,174.309,19.532,502.643,0.0,369.417
Thailand,2009,174.895,19.453,518.445,0.0,381.244
Thailand,2010,179.485,14.84,534.345,0.0,432.056
Thailand,2011,182.519,21.89,543.492,0.0,443.181
Thailand,2012,191.562,23.118,564.366,0.0,486.335
Thailand,2013,188.535,14.75,584.294,0.0,488.643
Thailand,2014,207.87,13.989,590.702,0.0,499.447
Thailand,2015,204.074,10.128,604.417,0.0,509.61
Thailand,2016,208.03,9.485,625.278,0.0,505.643
Thailand,2017,208.857,12.474,644.634,0.0,500.838
Thailand,2018,222.67,20.1,658.427,0.0,500.196
Thailand,2019,198.453,16.633,665.997,0.0,509.396
Thailand,2020,212.183,11.923,596.249,0.0,468.529
Thailand,2021,217.274,11.88,599.142,0.0,470.137
Thailand,2022,197.679,17.204,643.549,0.0,443.181
Thailand,2023,168.048,17.114,641.944,0.0,471.742
Trinidad and Tobago,1965,,,22.198,0.0,11.428
Trinidad and Tobago,1966,,,22.354,0.0,13.424
Trinidad and Tobago,1967,,,23.322,0.0,14.816
Trinidad and Tobago,1968,,,23.769,0.0,15.545
Trinidad and Tobago,1969,,,24.918,0.0,15.624
Trinidad and Tobago,1970,,,25.561,0.0,19.12
Trinidad and Tobago,1971,0.0,,26.413,0.0,18.635
Trinidad and Tobago,1972,0.0,,42.872,0.0,19.261
Trinidad and Tobago,1973,0.0,,43.146,0.0,18.498
Trinidad and Tobago,1974,0.0,,42.485,0.0,16.9
Trinidad and Tobago,1975,0.0,,32.482,0.0,15.36
Trinidad and Tobago,1976,0.0,,36.525,0.0,17.288
Trinidad and Tobago,1977,0.0,,35.655,0.0,20.321
Trinidad and Tobago,1978,0.0,,32.083,0.0,24.26
Trinidad and Tobago,1979,0.0,,24.695,0.0,25.076
Trinidad and Tobago,1980,0.0,,19.535,0.0,28.333
Trinidad and Tobago,1981,0.0,,19.361,0.0,31.209
Trinidad and Tobago,1982,0.0,,21.475,0.0,37.931
Trinidad and Tobago,1983,0.0,,18.669,0.0,39.297
Trinidad and Tobago,1984,0.0,,15.969,0.0,41.176
Trinidad and Tobago,1985,0.0,,16.896,0.0,42.152
Trinidad and Tobago,1986,0.0,,18.234,0.0,43.134
Trinidad and Tobago,1987,0.0,,12.221,0.0,45.694
Trinidad and Tobago,1988,0.0,,11.074,0.0,52.594
Trinidad and Tobago,1989,0.0,,9.944,0.0,52.695
Trinidad and Tobago,1990,0.0,,14.867,0.0,54.634
Trinidad and Tobago,1991,0.0,,13.957,0.0,55.352
Trinidad and Tobago,1992,0.0,,19.863,0.0,53.488
Trinidad and Tobago,1993,0.0,,17.295,0.0,60.033
Trinidad and Tobago,1994,0.0,,13.184,0.0,68.757
Trinidad and Tobago,1995,0.0,,15.053,0.0,73.813
Trinidad and Tobago,1996,0.0,,17.403,0.0,83.344
Trinidad and Tobago,1997,0.0,,10.274,0.0,90.443
Trinidad and Tobago,1998,0.0,,11.79,0.0,90.443
Trinidad and Tobago,1999,0.0,,20.854,0.0,92.777
Trinidad and Tobago,2000,0.0,,17.416,0.0,98.13
Trinidad and Tobago,2001,0.0,,17.94,0.0,108.944
Trinidad and Tobago,2002,0.0,,19.452,0.0,117.307
Trinidad and Tobago,2003,0.0,,19.539,0.0,135.201
Trinidad and Tobago,2004,0.0,,20.994,0.0,148.705
Trinidad and Tobago,2005,0.0,,23.4,0.0,163.753
Trinidad and Tobago,2006,0.0,,24.092,0.0,192.762
Trinidad and Tobago,2007,0.0,,24.856,0.0,196.45
Trinidad and Tobago,2008,0.0,,26.432,0.0,191.581
Trinidad and Tobago,2009,0.0,,25.536,0.0,190.885
Trinidad and Tobago,2010,0.0,0.0,26.108,0.0,207.401
Trinidad and Tobago,2011,0.0,0.0,25.714,0.0,204.813
Trinidad and Tobago,2012,0.0,0.0,23.543,0.0,202.36
Trinidad and Tobago,2013,0.0,0.0,25.006,0.0,203.556
Trinidad and Tobago,2014,0.0,0.0,23.717,0.0,205.101
Trinidad and Tobago,2015,0.0,0.0,25.572,0.0,196.048
Trinidad and Tobago,2016,0.0,0.0,26.311,0.0,169.445
Trinidad and Tobago,2017,0.0,0.0,23.557,0.0,183.493
Trinidad and Tobago,2018,0.0,0.0,20.275,0.0,173.747
Trinidad and Tobago,2019,0.0,0.0,20.454,0.0,174.733
Trinidad and Tobago,2020,0.0,0.0,17.47,0.0,151.856
Trinidad and Tobago,2021,0.0,0.0,17.052,0.0,156.056
Trinidad and Tobago,2022,0.0,0.0,18.34,0.0,154.7
Trinidad and Tobago,2023,0.0,0.0,18.794,0.0,145.04
Turkey,1982,93.773,41.891,192.678,0.0,0.34
Turkey,1983,103.181,33.54,202.617,0.0,0.373
Turkey,1984,115.939,39.701,201.636,0.0,0.364
Turkey,1985,138.781,35.617,211.209,0.0,0.469
Turkey,1986,152.725,35.107,228.744,0.0,4.002
Turkey,1987,161.238,55.053,258.14,0.0,4.998
Turkey,1988,155.889,85.604,274.342,0.0,11.356
Turkey,1989,175.671,53.047,258.527,0.0,30.19
Turkey,1990,186.522,68.447,273.813,0.0,32.296
Turkey,1991,199.257,67.074,266.881,0.0,39.564
Turkey,1992,198.536,78.561,282.053,0.0,43.289
Turkey,1993,183.707,100.392,323.313,0.0,47.415
Turkey,1994,184.254,90.442,309.139,0.0,50.278
Turkey,1995,192.337,105.094,346.679,0.0,65.043
Turkey,1996,216.353,119.685,362.103,0.0,75.7
Turkey,1997,241.695,117.736,356.599,0.0,93.079
Turkey,1998,250.766,124.871,355.677,0.0,98.345
Turkey,1999,232.995,102.541,354.11,0.0,118.558
Turkey,2000,261.221,91.307,370.699,0.0,139.469
Turkey,2001,214.608,70.536,344.843,0.0,153.459
Turkey,2002,224.145,98.317,369.482,0.0,166.394
Turkey,2003,242.09,102.46,363.709,0.0,200.481
Turkey,2004,256.86,132.797,371.833,0.0,211.684
Turkey,2005,257.686,113.278,367.382,0.0,257.232
Turkey,2006,304.334,125.893,381.827,0.0,291.97
Turkey,2007,342.666,101.372,388.9,0.0,338.907
Turkey,2008,344.201,93.49,382.559,0.0,352.982
Turkey,2009,359.344,100.421,389.527,0.0,337.222
Turkey,2010,365.624,143.762,374.554,0.0,358.21
Turkey,2011,394.01,144.384,364.078,0.0,418.399
Turkey,2012,424.437,158.662,383.572,0.0,433.192
Turkey,2013,367.092,161.946,412.151,0.0,439.665
Turkey,2014,420.145,110.11,423.302,0.0,466.465
Turkey,2015,404.026,180.822,498.664,0.0,459.59
Turkey,2016,447.26,179.98,533.831,0.0,445.046
Turkey,2017,458.912,154.936,578.778,0.0,515.681
Turkey,2018,475.22,158.581,579.382,0.0,472.325
Turkey,2019,487.526,234.134,576.531,0.0,433.613
Turkey,2020,472.367,205.098,547.577,0.0,462.099
Turkey,2021,482.322,146.342,581.605,0.0,573.104
Turkey,2022,488.702,174.163,606.453,0.0,512.464
Turkey,2023,458.098,165.872,639.114,0.0,484.293
Turkmenistan,1985,3.745,0.009,57.599,0.0,81.751
Turkmenistan,1986,3.745,0.009,41.932,0.0,132.422
Turkmenistan,1987,3.745,0.009,41.888,0.0,131.542
Turkmenistan,1988,3.21,0.009,41.858,0.0,133.307
Turkmenistan,1989,3.745,0.009,41.815,0.0,137.722
Turkmenistan,1990,4.28,0.009,63.933,0.0,92.786
Turkmenistan,1991,3.745,0.009,51.544,0.0,90.931
Turkmenistan,1992,1.605,0.012,47.872,0.0,88.291
Turkmenistan,1993,0.0,0.015,39.216,0.0,88.291
Turkmenistan,1994,0.058,0.012,39.294,0.0,96.231
Turkmenistan,1995,0.058,0.012,28.279,0.0,75.921
Turkmenistan,1996,0.535,0.015,37.93,0.0,119.35
Turkmenistan,1997,,0.015,39.305,0.0,84.026
Turkmenistan,1998,,0.018,37.346,0.0,103.276
Turkmenistan,1999,,0.015,30.962,0.0,92.304
Turkmenistan,2000,,0.009,58.318,0.0,71.61
Turkmenistan,2001,,0.009,46.95,0.0,105.201
Turkmenistan,2002,,0.009,55.357,0.0,74.979
Turkmenistan,2003,,0.009,51.781,0.0,116.174
Turkmenistan,2004,,0.009,72.196,0.0,114.537
Turkmenistan,2005,,0.009,59.063,0.0,116.463
Turkmenistan,2006,,0.009,60.105,0.0,119.927
Turkmenistan,2007,,0.009,54.302,0.0,111.65
Turkmenistan,2008,,0.009,75.551,0.0,78.925
Turkmenistan,2009,,0.009,55.802,0.0,171.132
Turkmenistan,2010,,0.009,64.037,0.0,182.719
Turkmenistan,2011,,0.009,59.615,0.0,207.353
Turkmenistan,2012,,0.009,85.659,0.0,229.384
Turkmenistan,2013,,0.009,74.708,0.0,193.312
Turkmenistan,2014,,0.009,84.056,0.0,199.63
Turkmenistan,2015,,0.008,68.911,0.0,253.863
Turkmenistan,2016,,0.008,97.923,0.0,251.15
Turkmenistan,2017,,0.008,77.265,0.0,247.589
Turkmenistan,2018,,0.008,82.556,0.0,283.923
Turkmenistan,2019,,0.008,72.412,0.0,277.47
Turkmenistan,2020,,0.008,97.238,0.0,342.532
Turkmenistan,2021,,0.008,75.489,0.0,367.582
Turkmenistan,2022,,0.008,77.418,0.0,375.364
Turkmenistan,2023,,0.008,77.414,0.0,367.512
Ukraine,1985,987.912,31.677,759.896,151.259,849.915
Ukraine,1986,980.784,31.507,762.502,121.188,896.966
Ukraine,1987,971.873,28.371,792.769,143.083,916.391
Ukraine,1988,916.626,35.284,728.006,204.304,971.131
Ukraine,1989,835.834,29.952,695.808,188.741,981.722
Ukraine,1990,965.932,31.09,771.842,216.159,1209.674
Ukraine,1991,857.391,34.626,739.897,213.185,1149.468
Ukraine,1992,843.973,23.31,474.051,209.267,979.952
Ukraine,1993,751.694,32.642,341.129,213.503,879.31
Ukraine,1994,599.943,35.833,294.879,195.357,769.839
Ukraine,1995,593.125,29.431,305.811,200.11,721.279
Ukraine,1996,446.305,25.525,189.814,225.801,836.627
Ukraine,1997,435.428,29.144,219.581,225.392,753.343
Ukraine,1998,446.234,46.54,200.874,213.492,697.505
Ukraine,1999,441.383,42.356,151.311,204.486,741.04
Ukraine,2000,448.281,33.337,142.378,219.456,741.986
Ukraine,2001,436.451,35.347,157.055,214.727,719.272
Ukraine,2002,439.198,28.1,159.518,218.442,707.915
Ukraine,2003,451.359,26.791,165.028,226.549,722.112
Ukraine,2004,428.85,33.868,165.99,240.635,716.433
Ukraine,2005,433.765,35.4,170.23,243.877,722.112
Ukraine,2006,466.389,36.666,174.579,246.354,700.344
Ukraine,2007,496.101,28.681,180.38,251.101,660.595
Ukraine,2008,486.111,32.349,172.895,242.258,627.47
Ukraine,2009,417.168,33.334,168.18,222.226,489.086
Ukraine,2010,444.859,36.504,161.756,237.45,545.606
Ukraine,2011,482.529,30.19,161.096,238.903,561.269
Ukraine,2012,496.81,28.732,159.763,237.165,518.387
Ukraine,2013,481.796,37.624,151.433,217.616,476.991
Ukraine,2014,413.749,22.968,133.587,229.78,403.171
Ukraine,2015,318.011,14.532,119.474,226.444,319.887
Ukraine,2016,377.393,20.548,125.162,207.95,314.208
Ukraine,2017,299.554,23.812,125.789,218.541,301.905
Ukraine,2018,326.28,27.589,130.707,214.272,305.691
Ukraine,2019,303.264,17.156,128.969,209.953,282.977
Ukraine,2020,265.711,19.865,121.784,192.044,293.387
Ukraine,2021,264.882,27.261,123.14,216.458,272.566
Ukraine,2022,151.27,28.927,107.295,155.281,182.657
Ukraine,2023,135.357,33.019,109.061,130.64,187.389
United Arab Emirates,1967,,0.0,0.98,0.0,4.426
United Arab Emirates,1968,,0.0,1.095,0.0,5.85
United Arab Emirates,1969,,0.0,1.216,0.0,5.753
United Arab Emirates,1970,,0.0,1.416,0.0,8.19
United Arab Emirates,1971,,0.0,1.671,0.0,12.967
United Arab Emirates,1972,,0.0,2.195,0.0,13.455
United Arab Emirates,1973,,0.0,3.426,0.0,16.868
United Arab Emirates,1974,,0.0,4.746,0.0,17.55
United Arab Emirates,1975,,0.0,7.674,0.0,16.185
United Arab Emirates,1976,,0.0,11.275,0.0,18.915
United Arab Emirates,1977,,0.0,16.677,0.0,32.955
United Arab Emirates,1978,,0.0,18.403,0.0,39.097
United Arab Emirates,1979,,0.0,25.05,0.0,42.51
United Arab Emirates,1980,,0.0,60.186,0.0,47.97
United Arab Emirates,1981,,0.0,65.381,0.0,60.547
United Arab Emirates,1982,,0.0,72.396,0.0,63.57
United Arab Emirates,1983,,0.0,72.503,0.0,58.013
United Arab Emirates,1984,,0.0,82.792,0.0,79.755
United Arab Emirates,1985,,0.0,102.964,0.0,98.67
United Arab Emirates,1986,,0.0,124.56,0.0,119.827
United Arab Emirates,1987,,0.0,136.382,0.0,136.695
United Arab Emirates,1988,,0.0,163.628,0.0,138.255
United Arab Emirates,1989,,0.0,171.782,0.0,168.382
United Arab Emirates,1990,,0.0,180.08,0.0,164.872
United Arab Emirates,1991,,0.0,222.327,0.0,198.51
United Arab Emirates,1992,,0.0,223.883,0.0,182.812
United Arab Emirates,1993,,0.0,231.98,0.0,191.49
United Arab Emirates,1994,,0.0,243.252,0.0,221.422
United Arab Emirates,1995,,0.0,243.169,0.0,241.702
United Arab Emirates,1996,,0.0,234.975,0.0,264.712
United Arab Emirates,1997,,0.0,238.706,0.0,282.75
United Arab Emirates,1998,,0.0,237.81,0.0,296.302
United Arab Emirates,1999,,0.0,232.024,0.0,306.345
United Arab Emirates,2000,,0.0,229.339,0.0,306.443
United Arab Emirates,2001,0.215,,226.621,0.0,314.73
United Arab Emirates,2002,1.096,,235.307,0.0,355.29
United Arab Emirates,2003,1.29,,260.535,0.0,369.33
United Arab Emirates,2004,1.462,,281.556,0.0,392.047
United Arab Emirates,2005,1.691,,292.919,0.0,409.987
United Arab Emirates,2006,3.275,,315.258,0.0,422.76
United Arab Emirates,2007,1.577,,337.402,0.0,479.382
United Arab Emirates,2008,3.992,,354.688,0.0,579.721
United Arab Emirates,2009,3.185,,346.492,0.0,575.881
United Arab Emirates,2010,7.653,,372.071,0.0,592.716
United Arab Emirates,2011,5.174,,399.339,0.0,616.361
United Arab Emirates,2012,16.077,,418.649,0.0,639.307
United Arab Emirates,2013,20.581,,464.93,0.0,647.496
United Arab Emirates,2014,22.946,,472.738,0.0,634.35
United Arab Emirates,2015,19.942,,492.332,0.0,714.705
United Arab Emirates,2016,21.406,,534.751,0.0,719.31
United Arab Emirates,2017,24.76,,532.15,0.0,656.552
United Arab Emirates,2018,22.332,,529.368,0.0,595.643
United Arab Emirates,2019,20.668,,516.871,0.0,671.891
United Arab Emirates,2020,24.736,,483.562,4.1,678.658
United Arab Emirates,2021,30.154,,517.914,26.486,655.399
United Arab Emirates,2022,27.893,,595.798,50.298,661.476
United Arab Emirates,2023,28.406,,612.222,80.45,668.878
